,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
129,2023-01-27,152.22658777419298,130.9987211499511,190.3247583305021,152.22658777419298,152.22658777419298,7.586325339809769,7.586325339809769,7.586325339809769,7.586325339809769,7.586325339809769,7.586325339809769,0.0,0.0,0.0,159.81291311400275
130,2023-01-30,153.1980194184875,134.5098055825183,189.27661113250633,153.1980194184875,153.1980194184875,8.15221407515116,8.15221407515116,8.15221407515116,8.15221407515116,8.15221407515116,8.15221407515116,0.0,0.0,0.0,161.35023349363865
131,2023-01-31,153.52182996658564,130.67457236787726,189.1974612951422,153.52182996658564,153.52182996658564,6.544577627073229,6.544577627073229,6.544577627073229,6.544577627073229,6.544577627073229,6.544577627073229,0.0,0.0,0.0,160.06640759365888
132,2023-02-01,153.84564051468385,135.31386404345457,190.48247593222254,153.84564051468385,153.84564051468385,7.789508054032323,7.789508054032323,7.789508054032323,7.789508054032323,7.789508054032323,7.789508054032323,0.0,0.0,0.0,161.63514856871618
133,2023-02-02,154.169451062782,133.93011101572654,189.84888653056677,154.169451062782,154.169451062782,7.200193369748878,7.200193369748878,7.200193369748878,7.200193369748878,7.200193369748878,7.200193369748878,0.0,0.0,0.0,161.3696444325309
134,2023-02-03,154.49326161088015,133.99944335974237,189.86359775736102,154.49326161088015,154.49326161088015,7.586325339767455,7.586325339767455,7.586325339767455,7.586325339767455,7.586325339767455,7.586325339767455,0.0,0.0,0.0,162.0795869506476
135,2023-02-06,155.46469325517467,136.45008549911705,191.27501816055985,155.46469325517467,155.46469325517467,8.152214075169544,8.152214075169544,8.152214075169544,8.152214075169544,8.152214075169544,8.152214075169544,0.0,0.0,0.0,163.61690733034422
136,2023-02-07,155.78850380327287,134.81009750497043,190.37773992677737,155.78850380327287,155.78850380327287,6.544577627105283,6.544577627105283,6.544577627105283,6.544577627105283,6.544577627105283,6.544577627105283,0.0,0.0,0.0,162.33308143037814
137,2023-02-08,156.11231435258844,135.20863010236948,191.02292421749576,156.11231435258844,156.11231435258844,7.789508054033815,7.789508054033815,7.789508054033815,7.789508054033815,7.789508054033815,7.789508054033815,0.0,0.0,0.0,163.90182240662224
138,2023-02-09,156.43612490190398,134.6589501031644,191.3097739384645,156.43612490190398,156.43612490190398,7.20019336975706,7.20019336975706,7.20019336975706,7.20019336975706,7.20019336975706,7.20019336975706,0.0,0.0,0.0,163.63631827166105
139,2023-02-10,156.75993545121955,136.063698156485,192.44759491393458,156.75993545121955,156.75993545121955,7.586325339770948,7.586325339770948,7.586325339770948,7.586325339770948,7.586325339770948,7.586325339770948,0.0,0.0,0.0,164.3462607909905
140,2023-02-13,157.73136709916625,136.72888705055212,194.2275075998381,157.73136709916625,157.73136709916625,8.152214075187928,8.152214075187928,8.152214075187928,8.152214075187928,8.152214075187928,8.152214075187928,0.0,0.0,0.0,165.88358117435416
141,2023-02-14,158.05517764848182,137.68029628099222,193.07836703968047,158.05517764848182,158.05517764848182,6.544577627075906,6.544577627075906,6.544577627075906,6.544577627075906,6.544577627075906,6.544577627075906,0.0,0.0,0.0,164.59975527555773
142,2023-02-15,158.37898819779738,136.0159719770052,194.68390438146704,158.37898819779738,158.37898819779738,7.789508054032287,7.789508054032287,7.789508054032287,7.789508054032287,7.789508054032287,7.789508054032287,0.0,0.0,0.0,166.16849625182968
143,2023-02-16,158.70279874711295,137.06106246177055,194.7280446816541,158.70279874711295,158.70279874711295,7.200193369751692,7.200193369751692,7.200193369751692,7.200193369751692,7.200193369751692,7.200193369751692,0.0,0.0,0.0,165.90299211686465
144,2023-02-17,159.02660929642852,138.23249953969207,194.73603966474028,159.02660929642852,159.02660929642852,7.586325339751536,7.586325339751536,7.586325339751536,7.586325339751536,7.586325339751536,7.586325339751536,0.0,0.0,0.0,166.61293463618006
145,2023-02-21,160.32185146082995,139.0069620709632,195.84167306594762,160.32185146082995,160.32185146082995,6.544577627079014,6.544577627079014,6.544577627079014,6.544577627079014,6.544577627079014,6.544577627079014,0.0,0.0,0.0,166.86642908790895
146,2023-02-22,160.6456620019303,139.99362844346473,197.95247478431224,160.6456620019303,160.6456620019303,7.7895080540337815,7.7895080540337815,7.7895080540337815,7.7895080540337815,7.7895080540337815,7.7895080540337815,0.0,0.0,0.0,168.43517005596408
147,2023-02-23,160.9694725430307,140.25089210592668,195.44471114711703,160.9694725430307,160.9694725430307,7.200193369731798,7.200193369731798,7.200193369731798,7.200193369731798,7.200193369731798,7.200193369731798,0.0,0.0,0.0,168.1696659127625
148,2023-02-24,161.29328308413105,140.0972623198883,198.21248486033232,161.29328308413105,161.29328308413105,7.5863253398103145,7.5863253398103145,7.5863253398103145,7.5863253398103145,7.5863253398103145,7.5863253398103145,0.0,0.0,0.0,168.87960842394136
149,2023-02-27,162.26471470743212,142.87286309857265,200.45378415037536,162.26471470743212,162.26471470743212,8.152214075203677,8.152214075203677,8.152214075203677,8.152214075203677,8.152214075203677,8.152214075203677,0.0,0.0,0.0,170.4169287826358
150,2023-02-28,162.58852524853245,139.95310439772913,197.73812664254964,162.58852524853245,162.58852524853245,6.544577627100239,6.544577627100239,6.544577627100239,6.544577627100239,6.544577627100239,6.544577627100239,0.0,0.0,0.0,169.1331028756327
151,2023-03-01,162.91233578963283,141.88130939084093,199.89875142012428,162.91233578963283,162.91233578963283,7.7895080540352755,7.7895080540352755,7.7895080540352755,7.7895080540352755,7.7895080540352755,7.7895080540352755,0.0,0.0,0.0,170.70184384366812
152,2023-03-02,163.2361463307332,143.2565601445334,197.66249875443935,163.2361463307332,163.2361463307332,7.200193369726433,7.200193369726433,7.200193369726433,7.200193369726433,7.200193369726433,7.200193369726433,0.0,0.0,0.0,170.43633970045963
153,2023-03-03,163.5599568580933,144.35151720771933,200.28347625001427,163.5599568580933,163.5599568580933,7.586325339790905,7.586325339790905,7.586325339790905,7.586325339790905,7.586325339790905,7.586325339790905,0.0,0.0,0.0,171.1462821978842
154,2023-03-06,164.53138844017363,145.63135435280205,202.73425600167786,164.53138844017363,164.53138844017363,8.152214075147164,8.152214075147164,8.152214075147164,8.152214075147164,8.152214075147164,8.152214075147164,0.0,0.0,0.0,172.68360251532079
155,2023-03-07,164.85519896753374,141.1815925398111,198.45848225330624,164.85519896753374,164.85519896753374,6.544577627103345,6.544577627103345,6.544577627103345,6.544577627103345,6.544577627103345,6.544577627103345,0.0,0.0,0.0,171.39977659463707
156,2023-03-08,165.17900949489385,144.84187685103953,200.5303732115206,165.17900949489385,165.17900949489385,7.789508054033746,7.789508054033746,7.789508054033746,7.789508054033746,7.789508054033746,7.789508054033746,0.0,0.0,0.0,172.9685175489276
157,2023-03-09,165.50282002225396,142.48261167702267,200.41658697610387,165.50282002225396,165.50282002225396,7.200193369748165,7.200193369748165,7.200193369748165,7.200193369748165,7.200193369748165,7.200193369748165,0.0,0.0,0.0,172.70301339200213
158,2023-03-10,165.8266305496141,146.1711625483149,200.41697307301715,165.8266305496141,165.8266305496141,7.586325339771493,7.586325339771493,7.586325339771493,7.586325339771493,7.586325339771493,7.586325339771493,0.0,0.0,0.0,173.4129558893856
159,2023-03-13,166.7980621316944,145.6874075662009,201.18191999985493,166.7980621316944,166.7980621316944,8.15221407516555,8.15221407516555,8.15221407516555,8.15221407516555,8.15221407516555,8.15221407516555,0.0,0.0,0.0,174.95027620685994
160,2023-03-14,167.12187265905453,147.90349822338993,201.99151799676227,167.12187265905453,167.12187265905453,6.5445776270956255,6.5445776270956255,6.5445776270956255,6.5445776270956255,6.5445776270956255,6.5445776270956255,0.0,0.0,0.0,173.66645028615017
161,2023-03-15,167.4456831651511,144.74922678382157,204.1306369761512,167.4456831651511,167.4456831651511,7.78950805403524,7.78950805403524,7.78950805403524,7.78950805403524,7.78950805403524,7.78950805403524,0.0,0.0,0.0,175.23519121918636
162,2023-03-16,167.76949367124774,147.46261809919685,204.51703764095848,167.76949367124774,167.76949367124774,7.200193369742798,7.200193369742798,7.200193369742798,7.200193369742798,7.200193369742798,7.200193369742798,0.0,0.0,0.0,174.96968704099055
163,2023-03-17,168.09330417734435,146.57201663406138,204.296161709363,168.09330417734435,168.09330417734435,7.586325339752081,7.586325339752081,7.586325339752081,7.586325339752081,7.586325339752081,7.586325339752081,0.0,0.0,0.0,175.67962951709643
164,2023-03-20,169.06473569563414,147.0887436310959,206.21789834185657,169.06473569563414,169.06473569563414,8.15221407520495,8.15221407520495,8.15221407520495,8.15221407520495,8.15221407520495,8.15221407520495,0.0,0.0,0.0,177.21694977083908
165,2023-03-21,169.38854620173075,147.89917962438892,203.961873950957,169.38854620173075,169.38854620173075,6.544577627087904,6.544577627087904,6.544577627087904,6.544577627087904,6.544577627087904,6.544577627087904,0.0,0.0,0.0,175.93312382881865
166,2023-03-22,169.71235670782738,149.52521789099896,206.1200946162429,169.71235670782738,169.71235670782738,7.789508054033426,7.789508054033426,7.789508054033426,7.789508054033426,7.789508054033426,7.789508054033426,0.0,0.0,0.0,177.50186476186082
167,2023-03-23,170.03616721392396,148.04807700785184,203.76045958163024,170.03616721392396,170.03616721392396,7.20019336973743,7.20019336973743,7.20019336973743,7.20019336973743,7.20019336973743,7.20019336973743,0.0,0.0,0.0,177.2363605836614
168,2023-03-24,170.3599777200206,148.29236232166812,207.03746862643817,170.3599777200206,170.3599777200206,7.586325339755573,7.586325339755573,7.586325339755573,7.586325339755573,7.586325339755573,7.586325339755573,0.0,0.0,0.0,177.94630305977617
169,2023-03-27,171.33140924033432,150.43233115864498,210.17589326050322,171.33140924033432,171.33140924033432,8.152214075127423,8.152214075127423,8.152214075127423,8.152214075127423,8.152214075127423,8.152214075127423,0.0,0.0,0.0,179.48362331546176
170,2023-03-28,171.65521974710555,149.87584157880875,206.51348744141188,171.65521974710555,171.65521974710555,6.544577627080184,6.544577627080184,6.544577627080184,6.544577627080184,6.544577627080184,6.544577627080184,0.0,0.0,0.0,178.19979737418572
171,2023-03-29,171.97903025387677,153.04078251934095,207.97417807933797,171.97903025387677,171.97903025387677,7.789508054034918,7.789508054034918,7.789508054034918,7.789508054034918,7.789508054034918,7.789508054034918,0.0,0.0,0.0,179.76853830791168
172,2023-03-30,172.30284076064802,153.18279173986343,207.3672114690656,172.30284076064802,172.30284076064802,7.200193369731085,7.200193369731085,7.200193369731085,7.200193369731085,7.200193369731085,7.200193369731085,0.0,0.0,0.0,179.50303413037912
173,2023-03-31,172.62665126741928,152.61655230313988,207.46372630249851,172.62665126741928,172.62665126741928,7.586325339713258,7.586325339713258,7.586325339713258,7.586325339713258,7.586325339713258,7.586325339713258,0.0,0.0,0.0,180.21297660713253
174,2023-04-03,173.59808278773298,152.293669285809,209.25798663823204,173.59808278773298,173.59808278773298,8.152214075145807,8.152214075145807,8.152214075145807,8.152214075145807,8.152214075145807,8.152214075145807,0.0,0.0,0.0,181.75029686287877
175,2023-04-04,173.92189329450423,153.3834262805418,209.25639218808143,173.92189329450423,173.92189329450423,6.544577627083291,6.544577627083291,6.544577627083291,6.544577627083291,6.544577627083291,6.544577627083291,0.0,0.0,0.0,180.46647092158753
176,2023-04-05,174.24570380127545,153.68533594838135,207.18112282268456,174.24570380127545,174.24570380127545,7.789508054034901,7.789508054034901,7.789508054034901,7.789508054034901,7.789508054034901,7.789508054034901,0.0,0.0,0.0,182.03521185531037
177,2023-04-06,174.56951430991958,153.74165471834544,209.94812924788494,174.56951430991958,174.56951430991958,7.200193369725717,7.200193369725717,7.200193369725717,7.200193369725717,7.200193369725717,7.200193369725717,0.0,0.0,0.0,181.7697076796453
178,2023-04-10,175.86475634449627,156.3845119150782,212.35259477674413,175.86475634449627,175.86475634449627,8.152214075143167,8.152214075143167,8.152214075143167,8.152214075143167,8.152214075143167,8.152214075143167,0.0,0.0,0.0,184.01697041963945
179,2023-04-11,176.18856685314043,156.42515809096795,211.62755455014772,176.18856685314043,176.18856685314043,6.5445776270647436,6.5445776270647436,6.5445776270647436,6.5445776270647436,6.5445776270647436,6.5445776270647436,0.0,0.0,0.0,182.73314448020517
180,2023-04-12,176.5123773617846,155.3263807041584,210.9073452058699,176.5123773617846,176.5123773617846,7.789508054034884,7.789508054034884,7.789508054034884,7.789508054034884,7.789508054034884,7.789508054034884,0.0,0.0,0.0,184.30188541581947
181,2023-04-13,176.8361878704288,156.64714875297673,214.0118645387465,176.8361878704288,176.8361878704288,7.200193369747451,7.200193369747451,7.200193369747451,7.200193369747451,7.200193369747451,7.200193369747451,0.0,0.0,0.0,184.03638124017624
182,2023-04-14,177.15999837907293,154.27153263175666,211.04638917262568,177.15999837907293,177.15999837907293,7.586325339775531,7.586325339775531,7.586325339775531,7.586325339775531,7.586325339775531,7.586325339775531,0.0,0.0,0.0,184.74632371884846
183,2023-04-17,178.13142990500543,157.4793359331897,214.15218767013394,178.13142990500543,178.13142990500543,8.152214075140533,8.152214075140533,8.152214075140533,8.152214075140533,8.152214075140533,8.152214075140533,0.0,0.0,0.0,186.28364398014597
184,2023-04-18,178.4552404136496,157.10039362993888,213.01816823582584,178.4552404136496,178.4552404136496,6.544577627096795,6.544577627096795,6.544577627096795,6.544577627096795,6.544577627096795,6.544577627096795,0.0,0.0,0.0,184.9998180407464
185,2023-04-19,178.77905121619523,159.68030439216517,214.84132304917966,178.77905121619523,178.77905121619523,7.789508054034867,7.789508054034867,7.789508054034867,7.789508054034867,7.789508054034867,7.789508054034867,0.0,0.0,0.0,186.56855927023008
186,2023-04-20,179.10286201874084,157.68962970836054,215.07499232735265,179.10286201874084,179.10286201874084,7.200193369742083,7.200193369742083,7.200193369742083,7.200193369742083,7.200193369742083,7.200193369742083,0.0,0.0,0.0,186.30305538848293
187,2023-04-21,179.42667282128647,158.79362222241798,214.1701108192355,179.42667282128647,179.42667282128647,7.586325339779025,7.586325339779025,7.586325339779025,7.586325339779025,7.586325339779025,7.586325339779025,0.0,0.0,0.0,187.0129981610655
188,2023-04-24,180.39810522892338,160.20140857773055,215.64474874042864,180.39810522892338,180.39810522892338,8.152214075179938,8.152214075179938,8.152214075179938,8.152214075179938,8.152214075179938,8.152214075179938,0.0,0.0,0.0,188.5503193041033
189,2023-04-25,180.721916031469,158.1721622761516,215.3032546070073,180.721916031469,180.721916031469,6.544577627089073,6.544577627089073,6.544577627089073,6.544577627089073,6.544577627089073,6.544577627089073,0.0,0.0,0.0,187.26649365855806
190,2023-04-26,181.04572683401466,161.58540963881177,219.8743953229409,181.04572683401466,181.04572683401466,7.78950805403305,7.78950805403305,7.78950805403305,7.78950805403305,7.78950805403305,7.78950805403305,0.0,0.0,0.0,188.8352348880477
191,2023-04-27,181.3695376365603,159.98475035756704,216.9883946812609,181.3695376365603,181.3695376365603,7.200193369750265,7.200193369750265,7.200193369750265,7.200193369750265,7.200193369750265,7.200193369750265,0.0,0.0,0.0,188.56973100631055
192,2023-04-28,181.69334843910588,159.67889349246317,215.14509924477866,181.69334843910588,181.69334843910588,7.586325339782518,7.586325339782518,7.586325339782518,7.586325339782518,7.586325339782518,7.586325339782518,0.0,0.0,0.0,189.2796737788884
193,2023-05-01,183.54142849211578,159.95753115352036,218.8016069340737,183.54142849211578,183.54142849211578,8.152214075177302,8.152214075177302,8.152214075177302,8.152214075177302,8.152214075177302,8.152214075177302,0.0,0.0,0.0,191.6936425672931
194,2023-05-02,184.15745517645243,164.5886083636326,221.6348748086512,184.15745517645243,184.15745517645243,6.544577627092182,6.544577627092182,6.544577627092182,6.544577627092182,6.544577627092182,6.544577627092182,0.0,0.0,0.0,190.70203280354463
195,2023-05-03,184.77348186078908,164.79979807241375,220.56495599760737,184.77348186078908,184.77348186078908,7.789508054033032,7.789508054033032,7.789508054033032,7.789508054033032,7.789508054033032,7.789508054033032,0.0,0.0,0.0,192.5629899148221
196,2023-05-04,185.38950854512575,165.12450217784965,220.056316131642,185.38950854512575,185.38950854512575,7.20019336973037,7.20019336973037,7.20019336973037,7.20019336973037,7.20019336973037,7.20019336973037,0.0,0.0,0.0,192.5897019148561
197,2023-05-05,186.0055352294624,165.0391078904057,220.12212328590178,186.0055352294624,186.0055352294624,7.586325339740201,7.586325339740201,7.586325339740201,7.586325339740201,7.586325339740201,7.586325339740201,0.0,0.0,0.0,193.5918605692026
198,2023-05-08,187.8536152824723,167.51729002513795,223.1481759832517,187.8536152824723,187.8536152824723,8.152214075195685,8.152214075195685,8.152214075195685,8.152214075195685,8.152214075195685,8.152214075195685,0.0,0.0,0.0,196.00582935766798
199,2023-05-09,188.46964196680892,167.37117962142347,223.8291798245047,188.46964196680892,188.46964196680892,6.544577627095285,6.544577627095285,6.544577627095285,6.544577627095285,6.544577627095285,6.544577627095285,0.0,0.0,0.0,195.01421959390422
200,2023-05-10,189.08566865114557,167.07871255582828,226.0577210437145,189.08566865114557,189.08566865114557,7.789508054034527,7.789508054034527,7.789508054034527,7.789508054034527,7.789508054034527,7.789508054034527,0.0,0.0,0.0,196.87517670518008
201,2023-05-11,190.16300926175748,167.86847939451886,225.86766547585836,190.16300926175748,190.16300926175748,7.200193369738552,7.200193369738552,7.200193369738552,7.200193369738552,7.200193369738552,7.200193369738552,0.0,0.0,0.0,197.36320263149602
202,2023-05-12,191.24034987236936,170.64365076364663,226.90870292944763,191.24034987236936,191.24034987236936,7.586325339743695,7.586325339743695,7.586325339743695,7.586325339743695,7.586325339743695,7.586325339743695,0.0,0.0,0.0,198.82667521211306
203,2023-05-15,194.47237170420524,174.09889818074896,231.72723185099417,194.47237170420524,194.47237170420524,8.152214075139174,8.152214075139174,8.152214075139174,8.152214075139174,8.152214075139174,8.152214075139174,0.0,0.0,0.0,202.62458577934441
204,2023-05-16,195.54971231481716,172.5481216640133,229.4419533800887,195.54971231481716,195.54971231481716,6.54457762707674,6.54457762707674,6.54457762707674,6.54457762707674,6.54457762707674,6.54457762707674,0.0,0.0,0.0,202.0942899418939
205,2023-05-17,196.62705292542907,175.79654526413728,232.68595737517896,196.62705292542907,196.62705292542907,7.789508054032997,7.789508054032997,7.789508054032997,7.789508054032997,7.789508054032997,7.789508054032997,0.0,0.0,0.0,204.41656097946208
206,2023-05-18,197.70439353604095,175.86073013117792,230.9525420260807,197.70439353604095,197.70439353604095,7.200193369733186,7.200193369733186,7.200193369733186,7.200193369733186,7.200193369733186,7.200193369733186,0.0,0.0,0.0,204.90458690577415
207,2023-05-19,198.78173414665287,179.24456518706262,235.0964092041256,198.78173414665287,198.78173414665287,7.586325339724284,7.586325339724284,7.586325339724284,7.586325339724284,7.586325339724284,7.586325339724284,0.0,0.0,0.0,206.36805948637715
208,2023-05-22,202.01375597848866,183.9645843070052,236.75516678491223,202.01375597848866,202.01375597848866,8.15221407515756,8.15221407515756,8.15221407515756,8.15221407515756,8.15221407515756,8.15221407515756,0.0,0.0,0.0,210.16597005364622
209,2023-05-23,203.09109658910057,182.09888852191483,238.7673287934505,203.09109658910057,203.09109658910057,6.544577627079848,6.544577627079848,6.544577627079848,6.544577627079848,6.544577627079848,6.544577627079848,0.0,0.0,0.0,209.63567421618043
210,2023-05-24,204.16843719971254,185.4917090962047,241.68614257293038,204.16843719971254,204.16843719971254,7.789508054034492,7.789508054034492,7.789508054034492,7.789508054034492,7.789508054034492,7.789508054034492,0.0,0.0,0.0,211.95794525374703
211,2023-05-25,205.24577781032446,182.32461149803373,241.24604489181468,205.24577781032446,205.24577781032446,7.20019336974137,7.20019336974137,7.20019336974137,7.20019336974137,7.20019336974137,7.20019336974137,0.0,0.0,0.0,212.4459711800658
212,2023-05-26,206.32311842093637,184.70165749083188,242.26217804499336,206.32311842093637,206.32311842093637,7.5863253397830634,7.5863253397830634,7.5863253397830634,7.5863253397830634,7.5863253397830634,7.5863253397830634,0.0,0.0,0.0,213.90944376071943
213,2023-05-30,210.63248086338407,188.7679940625362,245.1257550610386,210.63248086338407,210.63248086338407,6.544577627090243,6.544577627090243,6.544577627090243,6.544577627090243,6.544577627090243,6.544577627090243,0.0,0.0,0.0,217.1770584904743
214,2023-05-31,211.709821473996,191.41063544307804,248.78490582176332,211.709821473996,211.709821473996,7.789508054032676,7.789508054032676,7.789508054032676,7.789508054032676,7.789508054032676,7.789508054032676,0.0,0.0,0.0,219.49932952802865
215,2023-06-01,212.7871620846079,190.88136954779017,249.84317942162107,212.7871620846079,212.7871620846079,7.200193369736002,7.200193369736002,7.200193369736002,7.200193369736002,7.200193369736002,7.200193369736002,0.0,0.0,0.0,219.9873554543439
216,2023-06-02,213.86450269521987,191.5481557845436,249.0666397553908,213.86450269521987,213.86450269521987,7.5863253397636505,7.5863253397636505,7.5863253397636505,7.5863253397636505,7.5863253397636505,7.5863253397636505,0.0,0.0,0.0,221.45082803498352
217,2023-06-05,217.09652452705558,196.1170388387244,256.5234733857732,217.09652452705558,217.09652452705558,8.152214075173305,8.152214075173305,8.152214075173305,8.152214075173305,8.152214075173305,8.152214075173305,0.0,0.0,0.0,225.24873860222888
218,2023-06-06,218.1738651376675,198.07794504939116,254.73083818062696,218.1738651376675,218.1738651376675,6.544577627093349,6.544577627093349,6.544577627093349,6.544577627093349,6.544577627093349,6.544577627093349,0.0,0.0,0.0,224.71844276476085
219,2023-06-07,219.2512057482794,198.73870325898056,255.67823688430838,219.2512057482794,219.2512057482794,7.789508054032659,7.789508054032659,7.789508054032659,7.789508054032659,7.789508054032659,7.789508054032659,0.0,0.0,0.0,227.04071380231207
220,2023-06-08,220.32854635889137,201.58024704468235,255.61214703775457,220.32854635889137,220.32854635889137,7.200193369757734,7.200193369757734,7.200193369757734,7.200193369757734,7.200193369757734,7.200193369757734,0.0,0.0,0.0,227.5287397286491
221,2023-06-09,221.40588696950329,201.65094540975883,256.90007026174976,221.40588696950329,221.40588696950329,7.58632533974424,7.58632533974424,7.58632533974424,7.58632533974424,7.58632533974424,7.58632533974424,0.0,0.0,0.0,228.99221230924752
222,2023-06-12,224.63790880133908,203.29531411318462,260.97518628118695,224.63790880133908,224.63790880133908,8.152214075170672,8.152214075170672,8.152214075170672,8.152214075170672,8.152214075170672,8.152214075170672,0.0,0.0,0.0,232.79012287650974
223,2023-06-13,225.715249411951,203.09761987268712,259.7273982243385,225.715249411951,225.715249411951,6.54457762708563,6.54457762708563,6.54457762708563,6.54457762708563,6.54457762708563,6.54457762708563,0.0,0.0,0.0,232.25982703903662
224,2023-06-14,226.7925900225629,207.22491267803912,263.53749343962636,226.7925900225629,226.7925900225629,7.789508054032641,7.789508054032641,7.789508054032641,7.789508054032641,7.789508054032641,7.789508054032641,0.0,0.0,0.0,234.58209807659554
225,2023-06-15,227.86993063317482,204.0288823015814,261.24458489559913,227.86993063317482,227.86993063317482,7.200193369752366,7.200193369752366,7.200193369752366,7.200193369752366,7.200193369752366,7.200193369752366,0.0,0.0,0.0,235.07012400292717
226,2023-06-16,228.9472712437867,207.07672450165887,263.6228487540835,228.9472712437867,228.9472712437867,7.58632533980302,7.58632533980302,7.58632533980302,7.58632533980302,7.58632533980302,7.58632533980302,0.0,0.0,0.0,236.5335965835897
227,2023-06-20,233.2566336862344,211.08430334730969,266.08667834916434,233.2566336862344,233.2566336862344,6.54457762707791,6.54457762707791,6.54457762707791,6.54457762707791,6.54457762707791,6.54457762707791,0.0,0.0,0.0,239.8012113133123
228,2023-06-21,234.3339742968464,214.01074178595502,269.96750609573394,234.3339742968464,234.3339742968464,7.789508054034132,7.789508054034132,7.789508054034132,7.789508054034132,7.789508054034132,7.789508054034132,0.0,0.0,0.0,242.12348235088055
229,2023-06-22,235.4113149074583,214.6679741098632,269.971149866583,235.4113149074583,235.4113149074583,7.200193369732472,7.200193369732472,7.200193369732472,7.200193369732472,7.200193369732472,7.200193369732472,0.0,0.0,0.0,242.61150827719075
230,2023-06-23,236.4886555180702,216.19963706834372,272.4160789855613,236.4886555180702,236.4886555180702,7.586325339806513,7.586325339806513,7.586325339806513,7.586325339806513,7.586325339806513,7.586325339806513,0.0,0.0,0.0,244.0749808578767
231,2023-06-26,239.720677349906,219.77273823807877,277.06738084203266,239.720677349906,239.720677349906,8.152214075153562,8.152214075153562,8.152214075153562,8.152214075153562,8.152214075153562,8.152214075153562,0.0,0.0,0.0,247.87289142505955
232,2023-06-27,240.7980179605179,219.08798782963308,275.71603909468115,240.7980179605179,240.7980179605179,6.544577627099136,6.544577627099136,6.544577627099136,6.544577627099136,6.544577627099136,6.544577627099136,0.0,0.0,0.0,247.34259558761704
233,2023-06-28,241.87535857112982,222.59518207297216,279.4582746929054,241.87535857112982,241.87535857112982,7.789508054035629,7.789508054035629,7.789508054035629,7.789508054035629,7.789508054035629,7.789508054035629,0.0,0.0,0.0,249.66486662516544
234,2023-06-29,242.95269918174174,221.69261640098878,279.44441687689636,242.95269918174174,242.95269918174174,7.200193369740654,7.200193369740654,7.200193369740654,7.200193369740654,7.200193369740654,7.200193369740654,0.0,0.0,0.0,250.15289255148238
235,2023-06-30,244.03003979235365,223.04959614433756,280.82173724197486,244.03003979235365,244.03003979235365,7.586325339764196,7.586325339764196,7.586325339764196,7.586325339764196,7.586325339764196,7.586325339764196,0.0,0.0,0.0,251.61636513211783
236,2023-07-03,247.26206162418944,226.21339695036266,282.9761852934866,247.26206162418944,247.26206162418944,8.152214075171946,8.152214075171946,8.152214075171946,8.152214075171946,8.152214075171946,8.152214075171946,0.0,0.0,0.0,255.41427569936138
237,2023-07-05,249.41674284541332,228.83121116212777,285.3211687459819,249.41674284541332,249.41674284541332,7.789508054035611,7.789508054035611,7.789508054035611,7.789508054035611,7.789508054035611,7.789508054035611,0.0,0.0,0.0,257.20625089944895
238,2023-07-06,250.4940834560252,231.5193770298233,286.07291625274564,250.4940834560252,250.4940834560252,7.200193369748837,7.200193369748837,7.200193369748837,7.200193369748837,7.200193369748837,7.200193369748837,0.0,0.0,0.0,257.69427682577407
239,2023-07-07,251.57142406663712,228.0593900999475,285.8826192269863,251.57142406663712,251.57142406663712,7.58632533976769,7.58632533976769,7.58632533976769,7.58632533976769,7.58632533976769,7.58632533976769,0.0,0.0,0.0,259.15774940640483
240,2023-07-10,254.80344589847286,234.88219454347583,292.0822099292546,254.80344589847286,254.80344589847286,8.152214075169312,8.152214075169312,8.152214075169312,8.152214075169312,8.152214075169312,8.152214075169312,0.0,0.0,0.0,262.9556599736422
241,2023-07-11,255.88078650908483,234.65343462421114,291.48082024851453,255.88078650908483,255.88078650908483,6.544577627083692,6.544577627083692,6.544577627083692,6.544577627083692,6.544577627083692,6.544577627083692,0.0,0.0,0.0,262.4253641361685
242,2023-07-12,256.9581271196967,236.65606813948764,293.20639812954664,256.9581271196967,256.9581271196967,7.789508054035591,7.789508054035591,7.789508054035591,7.789508054035591,7.789508054035591,7.789508054035591,0.0,0.0,0.0,264.7476351737323
243,2023-07-13,258.0354677303087,237.33135857152826,293.9775618478377,258.0354677303087,258.0354677303087,7.200193369728943,7.200193369728943,7.200193369728943,7.200193369728943,7.200193369728943,7.200193369728943,0.0,0.0,0.0,265.23566110003765
244,2023-07-14,259.11280834092065,239.5171494726411,295.4210199282966,259.11280834092065,259.11280834092065,7.586325339748279,7.586325339748279,7.586325339748279,7.586325339748279,7.586325339748279,7.586325339748279,0.0,0.0,0.0,266.6991336806689
245,2023-07-17,262.34483017275636,244.34236621233316,300.26409527954064,262.34483017275636,262.34483017275636,8.152214075187695,8.152214075187695,8.152214075187695,8.152214075187695,8.152214075187695,8.152214075187695,0.0,0.0,0.0,270.4970442479441
246,2023-07-18,263.42217078336824,241.58441864196536,299.7661446075388,263.42217078336824,263.42217078336824,6.5445776270868,6.5445776270868,6.5445776270868,6.5445776270868,6.5445776270868,6.5445776270868,0.0,0.0,0.0,269.96674841045507
